,0,1,2,3
0,6.279524057548159,-71.6523988323613,0.15267175572519084,1
1,17.457270815413832,-70.1778549466421,0.42748091603053434,1
2,10.940404003600737,-71.63440500292216,0.2748091603053435,1
3,10.940404003600737,-71.63440500292216,0.2748091603053435,1
4,12.006953820309722,-71.36641241154798,0.916030534351145,1
5,7.698645857069394,-72.41267830104447,6.229007633587786,1
6,7.698645857069394,-72.41267830104447,6.229007633587786,1
7,4.901577344610457,-73.47621444971759,3.6946564885496183,1
8,7.346205079454815,-73.19315084009273,1.5648854961832062,1
9,7.346205079454815,-73.19315084009273,1.5648854961832062,1
10,8.32365672034812,-73.17028672629719,0.32061068702290074,1
11,11.1080786938834,-72.64547124305658,-1.4732824427480915,1
12,11.1080786938834,-72.64547124305658,-1.4732824427480915,1
13,26.699240820865775,-64.58912487907304,-3.0,1
14,26.699240820865775,-64.58912487907304,-3.0,1
15,46.2788773244189,-81.3233677331271,-10.48091603053435,1
16,34.3397863185253,-74.08181245137875,-14.183206106870228,1
17,47.17533954238422,-79.05884266868208,-17.12213740458015,1
18,47.17533954238422,-79.05884266868208,-17.12213740458015,1
19,79.52567409728375,-69.2301511306288,27.442748091603054,1
20,79.52567409728375,-69.2301511306288,27.442748091603054,1
21,75.69166227655542,-69.75391977210265,16.763358778625953,1
22,44.17362987624154,-72.95876720375085,-56.6793893129771,1
23,44.17362987624154,-72.95876720375085,-56.6793893129771,1
24,51.63359344258409,-60.8571847699522,53.908396946564885,1
25,38.83639039886447,-78.69208238821474,-35.99236641221374,1
26,38.83639039886447,-78.69208238821474,-35.99236641221374,1
27,66.90670415394617,-65.45615444752438,17.923664122137403,1
28,60.804704584734665,-61.599967649007965,2.618320610687023,1
29,60.804704584734665,-61.599967649007965,2.618320610687023,1
30,61.718772804225395,-79.64385974998815,-1.8015267175572518,1
31,83.87540900266288,-60.72456515287484,-3.564885496183206,1
32,83.87540900266288,-60.72456515287484,-3.564885496183206,1
33,69.10390435461042,-65.65413934557236,32.44274809160305,1
34,80.5041764281349,-76.45123641482303,30.022900763358777,1
35,80.5041764281349,-76.45123641482303,30.022900763358777,1
36,82.69154613011354,-75.64299050294059,-19.6793893129771,1
37,65.29701699383092,-61.04242164479841,-20.00763358778626,1
38,65.29701699383092,-61.04242164479841,-20.00763358778626,1
39,80.1065131178867,-68.71834300778221,43.89312977099237,1
40,83.37304449566345,-73.74632252190794,-20.885496183206108,1
41,83.37304449566345,-73.74632252190794,-20.885496183206108,1
42,83.18463145841858,-59.901604674688954,6.511450381679389,1
43,74.12874820488494,-65.42699648471569,-0.7175572519083969,1
44,74.12874820488494,-65.42699648471569,-0.7175572519083969,1
45,110.90375504464473,-84.67433537249428,0.3282442748091603,1
46,83.31535328445493,-62.74257674853323,-22.717557251908396,1
47,83.31535328445493,-62.74257674853323,-22.717557251908396,1
48,86.97812421979928,-61.869343143545635,43.79389312977099,1
49,93.8044015409815,-79.40180539500047,-12.725190839694656,1
50,93.8044015409815,-79.40180539500047,-12.725190839694656,1
51,78.05734227643057,-61.98240186766242,-12.106870229007633,1
52,77.10363073929217,-61.785632689725865,6.022900763358779,1
53,77.10363073929217,-61.785632689725865,6.022900763358779,1
54,103.78776768686987,-73.94292682163213,-17.931297709923665,1
55,72.08873063376333,-52.59908100423952,-8.549618320610687,1
56,72.08873063376333,-52.59908100423952,-8.549618320610687,1
57,84.51659931646262,-67.28685386132928,31.00763358778626,1
58,83.01530414610305,-70.54534630614894,-13.183206106870228,1
59,83.01530414610305,-70.54534630614894,-13.183206106870228,1
60,73.04888032233633,-55.68372452112718,5.8396946564885495,1
61,96.01673655322186,-77.44005450185165,24.64885496183206,1
62,96.01673655322186,-77.44005450185165,24.64885496183206,1
63,83.0041387977899,-58.96457504128771,3.282442748091603,1
64,94.89717622703678,-70.59311141768383,35.49618320610687,1
65,94.89717622703678,-70.59311141768383,35.49618320610687,1
66,78.16316209507013,-73.93458434398192,-8.801526717557252,1
67,75.94134890725037,-66.34932918743054,16.786259541984734,1
68,75.94134890725037,-66.34932918743054,16.786259541984734,1
69,79.6716178746579,-80.99573666172151,-53.93129770992366,1
70,75.74443116238665,-40.50175436033595,-28.64885496183206,1
71,75.74443116238665,-40.50175436033595,-28.64885496183206,1
72,103.57192066397084,-71.9284100792464,39.083969465648856,1
73,78.49211922602767,-70.00104662418013,-9.50381679389313,1
74,78.49211922602767,-70.00104662418013,-9.50381679389313,1
75,85.66458894980002,-57.168631986410176,14.625954198473282,1
76,88.68507776399585,-75.82971363021113,-19.748091603053435,1
77,88.68507776399585,-75.82971363021113,-19.748091603053435,1
78,64.80770404897483,-48.23370453162277,5.763358778625954,1
79,95.87763292987684,-72.09476172873208,20.931297709923665,1
80,95.87763292987684,-72.09476172873208,20.931297709923665,1
81,76.6909451573314,-71.61800952460123,-5.656488549618321,1
82,72.57317227833191,-59.16725059747619,-8.282442748091603,1
83,72.57317227833191,-59.16725059747619,-8.282442748091603,1
84,95.29082149923863,-77.91108892911893,30.47328244274809,1
85,88.24680551267122,-57.6858174322844,-6.450381679389313,1
86,88.24680551267122,-57.6858174322844,-6.450381679389313,1
87,99.83408934945004,-63.17483822177598,3.954198473282443,1
88,76.88100865004435,-64.82969646892644,-17.083969465648856,1
89,76.88100865004435,-64.82969646892644,-17.083969465648856,1
90,71.50929368056312,-69.36663406699114,24.435114503816795,1
91,91.2087372616758,-70.11903340699888,-21.572519083969464,1
92,91.2087372616758,-70.11903340699888,-21.572519083969464,1
93,63.185233784229986,-51.16256401599761,18.282442748091604,1
94,63.185233784229986,-51.16256401599761,18.282442748091604,1
95,98.86439422355463,-80.5266045270243,-25.83206106870229,1
96,68.00352809972064,-44.93448158300294,10.961832061068701,1
97,72.46293171820894,-84.45947659894554,-17.87786259541985,1
98,72.46293171820894,-84.45947659894554,-17.87786259541985,1
99,49.055241112804175,-65.40966569536087,-7.33587786259542,1
100,59.047161673491814,-66.49745611354892,0.6564885496183206,1
101,59.047161673491814,-66.49745611354892,0.6564885496183206,1
102,59.87122041978792,-68.10249752537293,-0.2595419847328244,1
103,56.875227449679016,-67.39325365670194,1.0381679389312977,1
104,56.875227449679016,-67.39325365670194,1.0381679389312977,1
105,57.70758031866846,-68.54011187866139,1.618320610687023,1
106,56.76700255156838,-67.68020247397743,2.0381679389312977,1
107,56.76700255156838,-67.68020247397743,2.0381679389312977,1
108,56.30730498688463,-66.76888120139398,-0.17557251908396945,1
109,54.1759144594259,-67.54465164853848,4.198473282442748,1
110,54.1759144594259,-67.54465164853848,4.198473282442748,1
111,55.71059797681906,-67.61597339072695,1.4274809160305344,1
112,56.618124840958885,-67.72063823342623,0.6030534351145038,1
113,56.618124840958885,-67.72063823342623,0.6030534351145038,1
114,59.30878232033479,-67.26852558422162,10.366412213740459,1
