-150.3504,-2.107752,51.55526,0.47435897435897434,1.4835164835164836,4.6001221001221,-163.3102,-16.2496,-7.880079,-0.5671550671550671,-0.9334554334554335,-1.6776556776556777,-157.12934783715014,-10.138493366412213,21.87483700508906,-0.15982533158105677,0.3966017019452133,0.9357669472173288,3.495347206173733,4.326444675866007,18.441513177857495,0.18193286819012536,0.6080563084974694,1.8559124330898493,-156.7124,-10.6409,22.70592,-0.17338217338217338,0.4609279609279609,0.46642246642246643
-139.2271,2.064815,47.35675,0.5299145299145299,1.3681318681318682,4.356532356532356,-156.0587,-13.94362,-8.775577,-0.5671550671550671,-0.6910866910866911,-1.448107448107448,-146.35930529411763,-7.043751443137255,20.19119537254902,-0.06457300869065574,0.35141851612439845,0.9466937202231319,4.213626221065927,4.650321922941569,18.330372113170906,0.20472499843608125,0.5120497992053046,1.6473886284517292,-145.7763,-7.4967915000000005,21.86804,-0.06898656898656899,0.409035409035409,0.5668498168498168
-131.4686,4.470354,41.92983,0.5537240537240538,1.0763125763125763,3.880952380952381,-145.6158,-10.79618,-9.832171,-0.48595848595848595,-0.26434676434676435,-1.1074481074481075,-138.50174902912622,-4.025251381067961,19.022988019417475,-0.010234776011475039,0.3274402242848845,0.8691587538674918,3.914796250482306,4.478220309102973,17.38593760497842,0.23663968769642166,0.3777109426101863,1.4932462548282894,-138.66355,-4.4998435,20.68029,-0.048229548229548225,0.32936507936507936,0.391025641025641
-68.75341,12.7149,65.34936,3.4884004884004884,1.5946275946275947,5.14957264957265,-80.58226,-9.030942,-10.53574,-2.568986568986569,-1.1446886446886446,-2.738095238095238,-73.21877028132992,1.0545187442455242,22.501080066496165,0.32366837481926997,0.16803756062068081,1.12536497319106,2.5634972396427367,6.141687961634822,23.475118798392888,1.1889433362710982,0.6220326000748906,2.5764135899975527,-73.43186,-0.081006,21.14999,0.19963369963369965,0.12454212454212454,0.6776556776556777
20.98648,-10.48645,-0.947752,1.0225885225885225,0.35653235653235654,3.625152625152625,2.944874,-35.33727,-12.99387,-0.8418803418803419,-0.9395604395604396,-2.183150183150183,10.847008136919314,-21.287216112469434,-6.745484427872861,0.18958656122470305,-0.1522161619961131,0.8678109448280596,4.127716773785405,6.122772924614426,3.0972406080194435,0.2816245533646775,0.2180127164348769,1.3215757175124483,10.92301,-19.69275,-6.865084,0.16666666666666666,-0.15018315018315018,1.0036630036630036
36.93222,-10.16288,5.443204,0.8382173382173382,0.3717948717948718,3.711843711843712,19.7872,-39.40516,-11.24317,-0.7148962148962149,-0.8577533577533577,-1.836996336996337,28.8477206,-23.092056859999996,-6.5562777,0.04344322344322344,-0.1831147741147741,1.0055750915750916,3.803047937214208,7.863881999649203,4.06544802386163,0.2945277131560008,0.2425092817947118,1.498291975731781,29.025295,-22.02937,-7.7332785,0.024114774114774112,-0.1517094017094017,1.2857142857142858
54.05687,-4.133812,14.4331,0.8131868131868132,1.0616605616605617,4.590964590964591,26.23133,-27.32257,-15.02748,-0.9413919413919414,-1.202075702075702,-2.3461538461538463,37.11125919517102,-15.60901947082495,-0.04654032193158941,-0.017085418493869204,-0.2189179030225308,1.1744680537437076,6.010739067887637,6.495288221983805,7.194669094235066,0.37371730309638207,0.42884751887615363,1.8996428980540487,37.73102,-15.68372,-1.592123,0.001221001221001221,-0.2619047619047619,1.7887667887667889
69.20399,-7.172004,18.43312,0.8858363858363858,0.9401709401709402,5.0,40.83344,-27.84649,-10.69693,-0.9047619047619048,-1.4932844932844933,-2.71001221001221,52.761094746192896,-16.51732780964467,3.502257446700507,-0.05090552425577806,-0.2727698133789504,1.0456666852605938,7.771227188095944,6.1698824913572015,8.681460136349195,0.3984149014249463,0.49357280451919106,2.1134202522578396,51.66797,-15.98735,3.642134,0.0006105006105006105,-0.4157509157509158,0.8443223443223443
88.0413,-2.314759,18.08916,1.0,0.7643467643467643,4.685592185592186,52.66669,-29.19973,-15.50342,-1.2442002442002442,-0.8064713064713065,-1.9786324786324787,69.5715461675127,-15.970506598984771,0.6059370837563448,-0.077116763664987,-0.1812241621886292,1.05817420030618,8.85356350352022,7.401019017807844,10.295378815540792,0.5345094737099677,0.3805471584546726,1.9945053259002545,69.845505,-15.218625,0.6448365,-0.0173992673992674,-0.27258852258852256,0.9270451770451771
107.6395,-3.783478,20.84995,1.3205128205128205,0.6868131868131868,5.759462759462759,72.87841,-29.75051,-15.81397,-1.7112332112332111,-1.0335775335775337,-2.8925518925518925,86.54876796545106,-16.63133309980806,2.365082082533589,-0.2004258271052897,-0.17859310661613925,1.152991921705933,8.627834148028109,7.26651944928555,10.457804024555049,0.645224197562592,0.37004524825508917,2.3836477895433794,85.69348,-16.04237,2.546763,-0.16422466422466422,-0.2271062271062271,1.0372405372405373
